,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,fips,state
SMS09000000000000001,1712.3,1712.3,1713.3,1710.4,1707.3,1705.7,1697.9,1695.9,1693.2,1686.6,1680.8,1673.0,1663.6,1656.8,1646.8,1628.8,1629.7,1624.4,1614.4,1612.7,1613.8,1609.2,1608.7,1606.8,1596.3,1594.2,1595.7,1602.5,1611.9,1607.4,1612.0,1613.3,1611.9,1616.4,1616.0,1617.7,1618.2,1621.6,1620.6,1630.5,1622.9,1620.7,1626.7,1623.9,1626.9,1624.2,1625.6,1629.9,1633.7,1638.1,1640.2,1632.5,1632.7,1635.0,1635.6,1635.5,1639.8,1641.6,1642.8,1644.9,1644.7,1642.4,1646.9,1649.2,1649.3,1653.5,1656.8,1653.7,1651.7,1651.2,1652.5,1649.3,1653.1,1651.3,1654.4,1659.7,1660.4,1660.5,1662.2,1663.6,1665.3,1664.9,1668.3,1668.9,1670.5,1668.5,1669.6,1671.7,1674.9,1676.0,1673.5,1673.5,1673.4,1678.6,1679.5,1677.6,1676.4,1679.2,1683.9,1678.6,1678.3,1676.3,1679.9,1679.7,1680.7,1679.0,1678.9,1680.3,1683.5,1683.9,1682.2,1678.4,1679.2,1683.9,1680.2,1680.8,1681.4,1679.6,1679.9,1685.6,1689.4,1692.0,1688.5,1687.1,09,CT
